	conc_label_wx	conc_label_utf	conc_in_eng	mrs_conc
16246	wAwkAlika_4	तात्कालिक_4	contemporary_6	_contemporary_a_1
16247	wAwkAlika_5	तात्कालिक_5	topical_2	_topical/JJ_u_unknown
16248	wAwkAlika_6	तात्कालिक_6	simultaneous_1	_simultaneous_a_1
16249	wAwparya_5	तात्पर्य_5	intent_3	_intent_n_1
16250	wAxAwmya_5	तादात्म्य_5	similarity_4	_similarity_n_to
16251	wAxAxa_3	तादाद_3	numbering_1	_number_v_1
16252	wAxAxa_4	तादाद_4	numbering_2	nominalization
16253	wAxAxa_5	तादाद_5	quantity_2	_quantity_n_of
16254	wAxAxa+badZI-meM_1	तादाद+बड़ी-में_1	quantity_3	udef_q
16255	wAxAxa+badZI-meM_2	तादाद+बड़ी-में_2	quantity_4	_quantity_n_of
16256	wAna_8	तान_8	stretching_2	_stretch_v_1
16257	wAna_9	तान_9	stretching_3	nominalization
16258	wAna_10	तान_10	tension_5	_tension_n_1
16259	wAna_11	तान_11	note_5	_note_n_1
16260	wAna_12	तान_12	keynote_1	_keynote_n_1
16261	wAna_13	तान_13	melody_4	_melody_n_1
16262	wAna_14	तान_14	guy_1	_guy_n_1
16263	wAna_15	तान_15	spoke_1	_spoke_n_1
16264	wAna+udZA_1	तान+उड़ा_1	sing_3	_sing_v_1
16265	wAna+udZAnA_1	तान+उड़ाना_1	melody_5	_melody_n_1
16266	wAna_16	तान_16	stretch_4	_stretch_v_1
16267	wAna_17	तान_17	extend_1	_extend_v_1
16268	wAna_18	तान_18	expand_3	_expand_v_1
16269	wAna_19	तान_19	draw_9	_draw_v_1
16270	wAna_20	तान_20	knit_1	_knit_v_1
16271	wAna_21	तान_21	pitch_1	_pitch_v_1
16272	wAna_22	तान_22	raise_6	_raise_v_1
16273	wAna_23	तान_23	aim_2	_aim_v_1
16274	wAna_24	तान_24	sleep_1	_sleep_v_1
16275	wAna_25	तान_25	rest_7	_rest_v_1
16276	wAnA_5	ताना_5	ridicule_3	_ridicule/NN_u_unknown
16277	wAnA+wAne_1	ताना+ताने_1	taunt_4	udef_q
16278	wAnA+wAne_2	ताना+ताने_2	taunt_5	_taunt_n_1
16279	wAnA+wAne_3	ताना+ताने_3	ridicule_4	udef_q
16280	wAnA+wAne_4	ताना+ताने_4	ridicule_5	_ridicule/NN_u_unknown
16281	wAnA+xe_1	ताना+दे_1	taunt_6	udef_q
16282	wAnA+xe_2	ताना+दे_2	taunt_7	_taunt_n_1
16283	wAnA+xe_3	ताना+दे_3	ridicule_6	udef_q
16284	wAnA+xe_4	ताना+दे_4	ridicule_7	_ridicule/NN_u_unknown
16285	wAnA+ko_1	ताना+को_1	taunt_8	udef_q
16286	wAnA+ko_2	ताना+को_2	taunt_9	_taunt_n_1
16287	wAnA+ko_3	ताना+को_3	ridicule_8	udef_q
16288	wAnA+ko_4	ताना+को_4	ridicule_9	_ridicule/NN_u_unknown
16289	wAnA-waSanA_1	ताना-तशना_1	ridicule_10	_ridicule/NN_u_unknown
16290	wAnA-wicanA_1	ताना-तिचना_1	pl_14	_plural_n_1
16291	wAnA+-wiSanA_1	ताना+-तिशना_1	pl_15	_plural_n_1
16292	wAnASAha_2	तानाशाह_2	despot_1	_despot/NN_u_unknown
16293	wAnASAha˚I_1	तानाशाह˚ई_1	despotism_1	_despotism/NN_u_unknown
16294	wAnA_6	ताना_6	tie_5	_tie_n_1
16295	wA_4	ता_4	heat_20	_heat_v_1
16296	wA_5	ता_5	melt_1	_melt_v_1
16297	wA_6	ता_6	test_5	_test_v_1
16298	wA_7	ता_7	assay_6	_assay_v_1
16299	wAnI_1	तानी_1	strand_1	_strand_n_of
16300	wAnI_2	तानी_2	length_3	_length_n_of
16301	wApa_6	ताप_6	burning_16	_burn_v_1
16302	wApa_7	ताप_7	burning_17	nominalization
16303	wApa_8	ताप_8	passion_8	_passion_n_for
16304	wApa_9	ताप_9	pain_6	_pain_n_of
16305	wApa_10	ताप_10	suffering_11	_suffering_n_1
16306	wApa_11	ताप_11	grief_6	_grief_n_1
16307	wApa-krama_1	ताप-क्रम_1	temperature_2	_temperature_n_of
16308	wApa-cAlaka_1	ताप-चालक_1	m_97	_meter_n_1
16309	wApa-nABikIya_1	ताप-नाभिकीय_1	thermonuclear_1	_thermonuclear/JJ_u_unknown
16310	wApa-mAna_1	ताप-मान_1	temperature_3	_temperature_n_of
16311	wApa-mApaka˚yaMwra_1	ताप-मापक˚यंत्र_1	thermometer_1	_thermometer_n_1
16312	wApahara_1	तापहर_1	grief_7	udef_q
16313	wApahara_2	तापहर_2	grief_8	_grief_n_1
16314	wApaka_2	तापक_2	heating_1	_heat_v_1
16315	wApaka_3	तापक_3	inflaming_1	udef_q
16316	wApaka_4	तापक_4	inflaming_2	_inflame_v_1
16317	wApaka_5	तापक_5	inflaming_3	nominalization
16318	wApaka_6	तापक_6	distressing_1	_distressing_a_for
16319	wApana_1	तापन_1	heating_2	_heat_v_1
16320	wApana_2	तापन_2	inflaming_4	udef_q
16321	wApana_3	तापन_3	inflaming_5	_inflame_v_1
16322	wApana_4	तापन_4	inflaming_6	nominalization
16323	wApana_5	तापन_5	distressing_2	_distressing_a_for
16324	wApa_12	ताप_12	burn_12	_burn_v_1
16325	wApanA+Aga_1	तापना+आग_1	warm_6	_warm_v_1
16326	wApanA+agni_1	तापना+अग्नि_1	warm_7	_warm_v_1
16327	wApasI_1	तापसी_1	ascetic_8	_ascetic/NN_u_unknown
16328	wApasya_1	तापस्य_1	asceticism_3	_asceticism/NN_u_unknown
16329	wApicCa_1	तापिच्छ_1	poet_2	_poet_n_1
16330	wApiwa_1	तापित_1	heated_3	_heat_v_cause
16331	wApiwa_2	तापित_2	heated_4	parg_d
16332	wApiwa_3	तापित_3	inflamed_1	_inflame_v_1
16333	wApiwa_4	तापित_4	inflamed_2	parg_d
16334	wApiwa_5	तापित_5	distressed_4	_distressed_a_1
16335	wApiwa_6	तापित_6	suffering_12	_suffer_v_1
16336	wApI_1	तापी_1	heated_5	_heat_v_cause
16337	wApI_2	तापी_2	heated_6	parg_d
16338	wApI_3	तापी_3	glowing_3	_glow_v_1
16339	wAPZwA_1	ताफ़्ता_1	taffeta_1	_taffeta/NN_u_unknown
16340	wAba_3	ताब_3	heat_21	_heat_n_1
16341	wAba_4	ताब_4	passion_9	_passion_n_for
16342	wAba_5	ताब_5	pain_7	_pain_n_of
16343	wAba_6	ताब_6	grief_9	_grief_n_1
16344	wAba_7	ताब_7	anger_18	_anger_n_1
16345	wAba_8	ताब_8	light_7	_light_n_1
16346	wAba_9	ताब_9	lustre_3	_lustre/NN_u_unknown
16347	wAba_10	ताब_10	honour_4	_honor_n_1
16348	wAba_11	ताब_11	strength_5	_strength_n_1
16349	wAba_12	ताब_12	vigour_2	_vigour/NN_u_unknown
16350	wAba_13	ताब_13	ability_3	_ability_n_1
16351	wAba_14	ताब_14	fortitude_2	_fortitude_n_1
16352	wAba_15	ताब_15	endurance_2	_endurance_n_1
16353	wAba_16	ताब_16	patience_4	_patience_n_1
16354	wAba_17	ताब_17	curling_1	_curl_v_1
16355	wAba_18	ताब_18	curling_2	nominalization
16356	wAba_19	ताब_19	twisting_3	_twist_v_1
16357	wAba_20	ताब_20	twisting_4	nominalization
16358	wAba+xe_1	ताब+दे_1	heat_22	_heat_v_1
16359	wAba+xe_2	ताब+दे_2	polish_8	_polish_a_1
16360	wAba+xe_3	ताब+दे_3	sharpen_2	_sharpen_v_1
16361	wAba+ko_1	ताब+को_1	heat_23	_heat_v_1
16362	wAba+ko_2	ताब+को_2	polish_9	_polish_a_1
16363	wAba+ko_3	ताब+को_3	sharpen_3	_sharpen_v_1
16364	wAbaxAra_1	ताबदार_1	warm_8	_warm_a_1
16365	wAbaxAra_2	ताबदार_2	burning_18	_burn_v_1
16366	wAbaxAra_3	ताबदार_3	burning_19	nominalization
16367	wAbadZa-wodZa_1	ताबड़-तोड़_1	forthwith_1	_forthwith_a_1
16368	wAbIra_1	ताबीर_1	interpretation_1	_interpretation_n_of
16369	wAbuwa_1	ताबुत_1	coffin_2	_coffin_n_1
16370	wAbe_3	ताबे_3	dependent_2	_dependent_a_on
16371	wAbe_4	ताबे_4	servant_7	_servant_n_1
16372	wAbexAra_1	ताबेदार_1	dependent_3	_dependent_a_on
16373	wAbexAra_2	ताबेदार_2	servant_8	_servant_n_1
16374	wAbexArakaranA˚I_1	ताबेदारकरना˚ई_1	dependence_2	_dependence_n_1
16375	wAbexArakaranA˚I_2	ताबेदारकरना˚ई_2	submissiveness_1	_submissiveness/NN_u_unknown
16376	wAbexArakaranA˚I_3	ताबेदारकरना˚ई_3	obedience_2	_obedience_n_1
16377	wAbexArakaranA˚I_4	ताबेदारकरना˚ई_4	loyalty_1	_loyalty_n_to
16378	wAbexArakaranA˚I_5	ताबेदारकरना˚ई_5	fidelity_1	_fidelity_n_1
16379	wAma_1	ताम_1	suffering_13	_suffering_n_1
16380	wAma_2	ताम_2	distress_32	_distress_n_1
16381	wAma_3	ताम_3	darkness_6	_darkness_n_1
16382	wAma-cInI_1	ताम-चीनी_1	enamel_1	_enamel/NN_u_unknown
16383	wAmajAna_1	तामजान_1	var_1	_var/NN_u_unknown
16384	wAma-JAma_1	ताम-झाम_1	pomp_4	_pomp_n_1
16385	wAma-JAma_2	ताम-झाम_2	show_4	_show_n_of
16386	wAma-JAma_3	ताम-झाम_3	clobber_1	named
16387	wAmadZA_1	तामड़ा_1	coppercoloured_4	_coppercoloured/VBN_u_unknown
16388	wAmadZA_2	तामड़ा_2	coppercoloured_5	parg_d
16389	wAmarasa_1	तामरस_1	lotus_4	_lotus_n_1
16390	tAmalota_1	टामलोट_1	tumbler_1	_tumbler_n_1
16391	wAmasa_1	तामस_1	dark_5	_dark_a_1
16392	wAmasa_2	तामस_2	benighted_1	_benighted/JJ_u_unknown
16393	wAmasa_3	तामस_3	ignorant_7	_ignorant_a_of
16394	wAmasa_4	तामस_4	angry_4	_angry_a_at
16395	wAmasa_5	तामस_5	malevolent_2	_malevolent/JJ_u_unknown
16396	wAmasa_6	तामस_6	darkness_7	udef_q
16397	wAmasa_7	तामस_7	darkness_8	_darkness_n_1
16398	wAmasa_8	तामस_8	error_6	udef_q
16399	wAmasa_9	तामस_9	error_7	_error_n_1
16400	wAmasa_10	तामस_10	anger_19	udef_q
16401	wAmasa_11	तामस_11	anger_20	_anger_n_1
16402	wAmiswra_1	तामिस्त्र_1	anger_21	_anger_n_1
16403	wAmiswra_2	तामिस्त्र_2	frustration_1	_frustration_n_1
16404	wAmIra_2	तामीर_2	building_1	_building_n_1
16405	wAmIra_3	तामीर_3	rebuilding_1	_build_v_1
16406	wAmIra_4	तामीर_4	rebuilding_2	_re-_a_again
16407	wAmIra_5	तामीर_5	rebuilding_3	nominalization
16408	wAmIra_6	तामीर_6	building_2	_building_n_1
16409	wAmIra_7	तामीर_7	structure_6	_structure_n_1
16410	wAmIra+kara_1	तामीर+कर_1	build_3	_build_v_1
16411	wAmIla_1	तामील_1	executing_1	_execute_v_1
16412	wAmIla_2	तामील_2	executing_2	nominalization
16413	wAmIla+kara_2	तामील+कर_2	serve_7	_serve_v_as
16414	wAmIla+kI_1	तामील+की_1	serve_8	_serve_v_as
16415	wAmmula_1	ताम्मुल_1	consideration_4	_consideration_n_of
16416	wAmmula_2	ताम्मुल_2	deliberation_6	_deliberation_n_1
16417	wAmmula+kara_1	ताम्मुल+कर_1	reflect_2	_reflect_v_1
16418	wAmmula+kara_2	ताम्मुल+कर_2	deliberate_4	_deliberate_v_1
16419	wAmra-patta_1	ताम्र-पट्ट_1	inscriptions_1	_inscription_n_1
16420	wAmra-yuga_1	ताम्र-युग_1	m_98	_meter_n_1
16421	wAmra-varNa_1	ताम्र-वर्ण_1	coppercoloured_6	_coppercoloured/VBN_u_unknown
16422	wAmra-varNa_2	ताम्र-वर्ण_2	coppercoloured_7	parg_d
16423	wAmra-varNa_3	ताम्र-वर्ण_3	reddish_2	_reddish_a_1
16424	wAra_9	तार_9	stringing_1	_string_v_1
16425	wAra_10	तार_10	stringing_2	nominalization
16426	wAra_11	तार_11	warp_1	_warp_n_1
16427	wAra_12	तार_12	line_13	_line_n_of
16428	wAra_13	तार_13	telegraph_1	_telegraph_n_1
16429	wAra_14	तार_14	cable_1	_cable_n_1
16430	wAra_15	तार_15	bit_4	_bit_n_of
16431	wAra_16	तार_16	piece_15	_piece_n_of
16432	wAra_17	तार_17	streak_1	_streak_n_of
16433	wAra+xenA_1	तार+देना_1	telegram_1	_telegram/NN_u_unknown
16434	wAra+bazXanA_1	तार+बँधना_1	sequence_4	_sequence_n_of
16435	wAra-wAra_1	तार-तार_1	piecemeal_1	_piecemeal/RB_u_unknown
16436	wArakaSa˚I_1	तारकश˚ई_1	wiredrawing_1	_wiredrawing/NN_u_unknown
16437	wAra-bAbU_1	तार-बाबू_1	telegraphist_1	_telegraphist/NN_u_unknown
16438	wAra-yaMwra_1	तार-यंत्र_1	telegraph_2	_telegraph_n_1
16439	wAravAlA_1	तारवाला_1	stringed_1	_stringed/VBN_u_unknown
16440	wAravAlA_2	तारवाला_2	stringed_2	parg_d
16441	wAraka_3	तारक_3	deliverer_1	_deliverer/NN_u_unknown
16442	wAraka_4	तारक_4	saviour_1	_saviour_n_1
16443	wAraka_5	तारक_5	planet_2	_planet_n_1
16444	wAraka_6	तारक_6	pupil_2	_pupil_n_1
16445	wArakA_1	तारका_1	planet_3	_planet_n_1
16446	wArakA_2	तारका_2	star_2	_star_n_1
16447	wArakiwa_1	तारकित_1	starry_2	_starry/JJ_u_unknown
16448	wArakI_1	तारकी_1	starry_3	_starry/JJ_u_unknown
16449	wArakola_2	तारकोल_2	asphalt_1	_asphalt_n_1
16450	wAraNa_1	तारण_1	salvation_1	udef_q
16451	wAraNa_2	तारण_2	salvation_2	_salvation_n_of
16452	wAraNa+kara_1	तारण+कर_1	save_2	_save_v_1
16453	wArawamya_3	तारतम्य_3	comparability_1	_comparability_n_1
16454	wArawamya_4	तारतम्य_4	proportion_1	_proportion_n_1
16455	wArawamya_5	तारतम्य_5	distinction_5	_distinction_n_1
16456	wArawamya_6	तारतम्य_6	difference_1	_difference_n_1
16457	wAra_18	तार_18	save_3	_save_v_1
16458	wArA_3	तारा_3	planet_4	_planet_n_1
16459	wArA_4	तारा_4	meteor_1	_meteor_n_1
16460	wArA_5	तारा_5	destiny_2	_destiny_n_1
16461	wArA+wAre+wodZa_1	तारा+तारे+तोड़_1	deceive_9	_deceive_v_1
16462	wArA-graha_1	तारा-ग्रह_1	m_99	_meter_n_1
16463	wArA-puMja_1	तारा-पुंज_1	constellation_1	_constellation/NN_u_unknown
16464	wArA+wAroM-BarA_1	तारा+तारों-भरा_1	starry_4	_starry/JJ_u_unknown
16465	wArikA_1	तारिका_1	filmstar_1	_filmstar/NN_u_unknown
16466	wArIka_1	तारीक_1	dark_6	_dark_a_1
16467	wArIka_2	तारीक_2	darkness_9	_darkness_n_1
16468	wArIKZa_1	तारीख़_1	date_2	_date_n_of
16469	wArIKZa+dAla_1	तारीख़+डाल_1	date_3	_date_v_1
16470	wArIKZavAra_1	तारीख़वार_1	dated_1	_date_v_1
16471	wArIKZavAra_2	तारीख़वार_2	dated_2	parg_d
16472	wArIPZa_1	तारीफ़_1	praise_4	_praise_n_1
16473	wArUNa_1	तारूण_1	young_8	proper_q
16474	wArUNa_2	तारूण_2	young_9	named
16475	wArkika_2	तार्किक_2	reasoned_1	_reasoned_a_1
16476	wArkika_3	तार्किक_3	logician_2	_logician/JJ_u_unknown
16477	wAla_5	ताल_5	applause_3	_applause_n_1
16478	wAla_6	ताल_6	cymbals_2	_cymbals/NN_u_unknown
16479	wAla_7	ताल_7	slapping_3	_slap_v_1
16480	wAla_8	ताल_8	slapping_4	nominalization
16481	wAla_9	ताल_9	see_57	_see_n_1
16482	wAla_10	ताल_10	above_2	_above_n_1
16483	wAla+xe_1	ताल+दे_1	chime_2	_chime_v_1
16484	wAla+se+bewAla_1	ताल+से+बेताल_1	rhythm_1	udef_q
16485	wAla+se+bewAla_2	ताल+से+बेताल_2	rhythm_2	_rhythm_n_1
16486	wAla-ToMka_1	ताल-ठोंक_1	slapping_5	_slap_v_1
16487	wAla-ToMka_2	ताल-ठोंक_2	slapping_6	nominalization
16488	wAla-ToMka_3	ताल-ठोंक_3	see_58	_see_n_1
16489	wAlapUrNa_1	तालपूर्ण_1	rhythmical_2	_rhythmical_a_1
16490	wAla-mela_1	ताल-मेल_1	harmony_4	_harmony_n_1
16491	wAla-mela_2	ताल-मेल_2	agreement_4	_agreement_n_1
16492	wAla-melabETA_1	ताल-मेलबैठा_1	adjust_2	_adjust_v_to
16493	wAla+meM_1	ताल+में_1	adjust_3	_adjust_v_to
16494	wAla-yukwa_1	ताल-युक्त_1	rhythmical_3	_rhythmical_a_1
16495	wAla_11	ताल_11	fanpalm_1	_fanpalm/NN_u_unknown
16496	wAla-rasa_1	ताल-रस_1	palmtoddy_1	_palmtoddy/NN_u_unknown
16497	wAla_12	ताल_12	high_4	_high_a_1
16498	wAlavya_1	तालव्य_1	palatal_1	_palatal/JJ_u_unknown
16499	wAlavya_2	तालव्य_2	m_100	proper_q
16500	wAlavya_3	तालव्य_3	m_101	named
16501	wAlA_2	ताला_2	lockout_1	_lockout/NN_u_unknown
16502	wAlA+wodZa_1	ताला+तोड़_1	force_7	udef_q
16503	wAlA+wodZa_2	ताला+तोड़_2	force_8	_force_n_1
16504	wAlAbaMxI_2	तालाबंदी_2	lockout_2	_lockout/NN_u_unknown
16505	wAlAba_3	तालाब_3	pond_5	_pond_n_1
16506	wAlAba_4	तालाब_4	reservoir_3	_reservoir_n_1
16507	wAliba_2	तालिब_2	seeking_6	udef_q
16508	wAliba_3	तालिब_3	seeking_7	_seek_v_1
16509	wAliba_4	तालिब_4	seeking_8	nominalization
16510	wAlibA_1	तालिबा_1	student_2	_student_n_of
16511	wAlI_2	ताली_2	applause_4	_applause_n_1
16512	wAlIma_2	तालीम_2	educated_1	_educate_v_1
16513	wAlIma_3	तालीम_3	educated_2	parg_d
16514	wAlIma+xe_1	तालीम+दे_1	teach_1	_teach_v_1
16515	wAlIma+ko_1	तालीम+को_1	teach_2	_teach_v_1
16516	wAlImayAPwA_1	तालीमयाफ्ता_1	educated_3	_educate_v_1
16517	wAlImayAPwA_2	तालीमयाफ्ता_2	educated_4	parg_d
16518	wAlImI_1	तालीमी_1	educational_1	_educational_a_1
16519	wAlU_2	तालू_2	fontanelle_1	_fontanelle/NN_u_unknown
16520	wAllukZa_1	ताल्लुक़_1	connection_7	_connection_n_of
16521	wAllukZa_2	ताल्लुक़_2	relationship_5	_relationship_n_of
16522	wAllukZa_3	ताल्लुक़_3	concern_5	_concern_n_1
16523	wAllukZa_4	ताल्लुक़_4	reference_2	_reference_n_1
16524	wAllukZa+raKa_1	ताल्लुक़+रख_1	concern_6	udef_q
16525	wAllukZa+raKa_2	ताल्लुक़+रख_2	concern_7	_concern_n_1
16526	wAllukZa+se_1	ताल्लुक़+से_1	concern_8	udef_q
16527	wAllukZa+se_2	ताल्लुक़+से_2	concern_9	_concern_n_1
16528	wAllukZA+wAllukZexAra˚I_1	ताल्लुक़ा+ताल्लुक़ेदार˚ई_1	duties_1	_duty_n_1
16529	wAllukZAwa_1	ताल्लुक़ात_1	concerns_1	_concern_n_1
16530	wAllukZAwa_2	ताल्लुक़ात_2	dependencies_1	_dependency_n_on
16531	wAva_7	ताव_7	passion_10	_passion_n_for
16532	wAva_8	ताव_8	strength_6	_strength_n_1
16533	wAva_9	ताव_9	speed_3	_speed_n_1
16534	wAva_10	ताव_10	dignity_2	_dignity_n_1
16535	wAva_11	ताव_11	twisting_5	_twist_v_1
16536	wAva_12	ताव_12	twisting_6	nominalization
16537	wAva_13	ताव_13	coil_3	_coil_n_1
16538	wAva_14	ताव_14	curl_3	_curl_n_1
16539	wAva_15	ताव_15	roll_7	_roll_n_of
16540	wAva_16	ताव_16	P_5	named
16541	wAva+KAnA_1	ताव+खाना_1	burning_20	_burn_v_1
16542	wAva+KAnA_2	ताव+खाना_2	burning_21	nominalization
16543	wAva+xe_1	ताव+दे_1	heat_24	_heat_v_1
16544	wAva+xe_2	ताव+दे_2	twist_7	_twist_v_1
16545	wAva+xe_3	ताव+दे_3	curl_4	_curl_v_1
16546	wAva+ko_1	ताव+को_1	heat_25	_heat_v_1
16547	wAva+ko_2	ताव+को_2	twist_8	_twist_v_1
16548	wAva+ko_3	ताव+को_3	curl_5	_curl_v_1
16549	wAvaxAra_1	तावदार_1	passionate_8	_passionate_a_1
16550	wAvaxAra_2	तावदार_2	fine_15	_fine_n_1
16551	wAvaxAra_3	तावदार_3	splend_5	_splend/NN_u_unknown
16552	wAva-BAva_1	ताव-भाव_1	qualities_1	_quality_n_1
16553	wAva-BAva_2	ताव-भाव_2	strengths_1	_strength_n_1
16554	wAva-BAva_3	ताव-भाव_3	ostentation_3	_ostentation/NN_u_unknown
16555	wAva-BAva_4	ताव-भाव_4	manner_13	_manner_n_of
16556	wAva-_1	ताव-_1	heat_26	_heat_v_1
16557	wAvAna_4	तावान_4	compensation_5	_compensation_n_1
16558	wAvIjZa_1	तावीज़_1	amulet_3	_amulet/NN_u_unknown
16559	wAvIjZa_2	तावीज़_2	charm_14	_charm_n_1
16560	wAvIjZa_3	तावीज़_3	locket_1	_locket/NN_u_unknown
16561	wAsIra_3	तासीर_3	action_4	_action_n_1
16562	-wi_1	-ति_1	suffix_25	_suffix_n_1
16563	wi-+wiraMgA_1	ति-+तिरंगा_1	tricolour_1	_tricolour/NN_u_unknown
16564	wikadZama_1	तिकड़म_1	manoeuvring_2	_manoeuvring/NN_u_unknown
16565	wikadZama_2	तिकड़म_2	strategem_1	_strategem/NN_u_unknown
16566	wikadZI_1	तिकड़ी_1	triumvirate_1	_triumvirate/NN_u_unknown
16567	wikadZI_2	तिकड़ी_2	troika_1	_troika/NN_u_unknown
16568	wikonA_3	तिकोना_3	triangle_1	_triangle_n_1
16569	wikkA_1	तिक्का_1	three_3	generic_entity
16570	wikkA_2	तिक्का_2	three_4	card
16571	wiwka_1	तित्क_1	ammonia_1	udef_q
16572	wiwka_2	तित्क_2	ammonia_2	_ammonia_n_1
16573	wiwkawki_1	तित्कत्कि_1	ammonia_3	_ammonia_n_1
16574	wiKanA_1	तिखना_1	storey_2	named
